Day_of_Week,Weekend_Day,Month,Season,PM2.5 µg/m³,Over_PM25_Limit,NO µg/m³,NO2 µg/m³,CO mg/m³,O µg/m³,Mean_Temperature_°C,Humidity_Level_%,Mean_Windspeed_km/h,ATM_Pressure,ATM_Phenom_Fog,ATM_Phenom_Snow,ATM_Phenom_Rain,ATM_Phenom_Sultriness
1,0,11,4,25.0,1,170.6,53.8,1.4,3.7,10.0,94.0,3.0,1009.0,1,0,1,1
2,0,11,4,17.0,0,118.8,42.3,1.2,3.1,10.0,96.0,8.0,1005.0,0,0,1,0
3,0,11,4,20.0,0,102.6,35.9,1.1,3.8,10.0,93.0,6.0,1004.0,0,0,0,0
4,0,12,1,52.0,1,222.1,81.0,1.3,3.4,3.0,89.0,4.0,1024.0,1,0,0,0
5,1,12,1,48.0,1,169.6,67.9,1.0,4.6,6.0,81.0,6.0,1019.0,0,0,0,0
6,1,12,1,56.0,1,177.1,67.0,1.1,3.8,6.0,87.0,5.0,1019.0,1,1,1,0
0,0,12,1,60.0,1,144.1,61.4,1.1,5.0,7.0,91.0,4.0,1009.0,1,0,1,1
1,0,12,1,14.0,0,131.6,59.7,0.8,21.0,9.0,45.0,15.0,1017.0,1,0,0,0
2,0,12,1,23.0,0,158.1,72.7,0.9,7.3,4.0,70.0,5.0,1016.0,0,0,0,0
3,0,12,1,26.0,1,104.4,61.0,0.8,10.9,3.0,87.0,6.0,1006.0,0,0,1,0
4,0,12,1,21.0,0,121.4,61.4,0.8,7.4,2.0,92.0,9.0,993.0,0,1,1,0
5,1,12,1,26.0,1,217.8,79.5,1.2,5.6,4.0,80.0,7.0,1002.0,0,0,0,0
6,1,12,1,31.0,1,141.7,63.5,1.0,4.4,5.0,90.0,5.0,1015.0,0,0,1,1
0,0,12,1,33.0,1,172.1,65.7,1.2,3.0,7.0,98.0,3.0,1021.0,0,0,1,1
1,0,12,1,34.0,1,191.8,61.6,1.3,2.8,8.0,95.0,4.0,1019.0,0,0,1,1
2,0,12,1,27.0,1,236.7,61.9,1.5,2.9,9.0,95.0,3.0,1023.0,0,0,1,1
3,0,12,1,24.0,0,156.4,54.0,1.2,2.9,10.0,97.0,6.0,1020.0,1,0,1,0
5,1,12,1,19.0,0,95.8,49.5,1.0,5.6,9.0,95.0,8.0,994.0,0,0,1,0
6,1,12,1,14.0,0,73.1,46.0,0.9,20.4,9.0,84.0,10.0,990.0,0,0,1,0
0,0,12,1,10.0,0,105.5,57.6,1.0,18.9,10.0,57.0,13.0,1006.0,0,0,0,0
1,0,12,1,11.0,0,121.8,61.7,1.1,15.4,9.0,58.0,8.0,1015.0,0,0,0,0
2,0,12,1,15.0,0,138.5,66.7,1.1,11.2,8.0,59.0,7.0,1015.0,0,0,0,0
3,0,12,1,26.0,1,142.5,64.2,1.1,7.5,4.0,80.0,4.0,1022.0,0,0,0,0
4,0,12,1,41.0,1,186.3,65.1,1.4,5.1,3.0,85.0,4.0,1023.0,1,0,0,0
5,1,12,1,38.0,1,192.7,66.5,1.4,4.1,3.0,87.0,3.0,1030.0,1,0,0,0
6,1,12,1,52.0,1,133.5,53.4,1.3,4.3,2.0,97.0,4.0,1034.0,1,0,0,1
0,0,12,1,47.0,1,65.4,39.8,0.9,14.0,4.0,86.0,7.0,1036.0,0,0,0,0
1,0,12,1,52.0,1,117.7,52.7,1.2,6.0,3.0,88.0,5.0,1031.0,1,0,0,0
